folio,provincia,comuna,expr,pobreza_multi,s13,s16,s17,s19a,s19b,s19c,s19d,s19e,s2,v2,v3,v4,v5,v6,v7,v12,v13
116261001,73,7305,41,0,1,5,,,,,,,,2,1,1,1,3,1,2,1
116280101,161,16101,52,0,1,5,,,,,,,,2,1,1,1,3,1,2,1
116280301,161,16101,80,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
116280401,161,16101,53,0,1,5,,,,,,,,2,1,2,1,3,1,3,2
116280601,161,16101,51,0,1,5,,,,,,,,2,1,2,1,3,1,5,1
116280701,161,16101,38,0,1,5,,,,,,,,2,1,1,1,3,2,4,1
116280801,161,16101,41,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
116290101,21,2101,41,0,1,5,,,,,,,,3,3,4,2,3,2,3,2
116290201,21,2101,34,0,1,5,,,,,,,,6,3,6,3,3,2,3,10
116290501,21,2101,41,0,1,5,,,,,,,,3,2,5,2,1,2,6,10
116290601,21,2101,33,1,1,5,,,,,,,,4,1,5,2,1,2,5,10
116290602,21,2101,35,0,1,5,,,,,,,,4,1,5,2,1,2,5,10
116290701,21,2101,47,0,4,5,,,,,,,,3,2,3,1,4,1,2,1
116290801,21,2101,56,0,1,5,,,,,,,,3,2,5,2,3,2,3,3
116290901,21,2101,41,,2,5,,,,,,,,3,3,6,3,3,3,2,9
116291001,21,2101,32,1,1,1,1,1,1,1,2,2,,6,3,6,3,3,3,2,10
116360101,71,7101,67,0,1,5,,,,,,,,1,2,2,2,2,2,2,1
116360401,71,7101,184,0,1,5,,,,,,,,1,2,2,1,2,1,2,2
116360501,71,7101,171,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
116360601,71,7101,112,1,1,5,,,,,,,,2,2,2,2,3,2,3,2
116360701,71,7101,71,0,1,5,,,,,,,,2,1,2,3,1,1,3,1
116360801,71,7101,82,0,1,5,,,,,,,,2,1,2,2,3,1,3,1
116370101,61,6117,51,0,1,5,,,,,,,,2,1,2,1,1,1,4,9
116370201,61,6117,95,0,1,2,1,1,2,1,2,2,,3,3,1,1,3,1,1,1
116370401,61,6117,75,0,1,2,2,,,,,,,2,2,2,2,1,1,3,1
116370601,61,6117,59,0,1,1,1,1,2,2,1,2,,3,1,2,1,3,1,3,3
116370801,61,6117,53,0,2,5,,,,,,,,2,1,1,1,1,1,6,1
116370901,61,6117,63,1,1,2,1,2,2,2,2,2,,3,1,2,1,4,3,2,1
116371001,61,6117,55,0,1,5,,,,,,,,2,1,2,1,1,1,6,1
116380101,81,8102,62,1,1,2,1,1,1,2,2,2,,3,2,2,2,3,2,3,1
116380301,81,8102,74,0,1,5,,,,,,,,2,2,2,1,3,1,3,3
116380501,81,8102,51,0,1,2,1,2,2,1,2,2,,2,2,2,2,3,2,3,1
116380601,81,8102,68,,1,2,1,2,2,2,2,2,,3,1,2,1,3,1,3,1
116380701,81,8102,68,0,1,5,,,,,,,,2,2,2,2,3,2,3,2
116380801,81,8102,58,0,1,2,1,2,2,2,2,1,,3,1,2,1,3,1,3,1
116390101,131,13101,172,0,2,5,,,,,,,,1,1,2,1,2,1,4,1
116390201,131,13101,136,1,1,5,,,,,,,,1,1,1,3,2,1,4,1
116390301,131,13101,322,0,1,2,1,2,1,1,2,2,,1,1,2,1,2,1,4,2
116390401,131,13101,145,0,1,5,,,,,,,,1,1,2,2,2,2,3,2
116390501,131,13101,155,0,1,5,,,,,,,,1,1,1,1,2,1,4,1
116390601,131,13101,166,0,2,5,,,,,,,,1,1,1,1,2,1,4,1
116390801,131,13101,165,0,1,5,,,,,,,,1,1,1,2,2,1,3,2
116400101,132,13201,147,0,1,5,,,,,,,,2,1,2,1,3,2,3,1
116400201,132,13201,97,0,1,5,,,,,,,,3,2,1,2,3,2,2,3
116400301,132,13201,238,0,1,5,,,,,,,,3,2,1,2,3,2,4,9
116400401,132,13201,175,0,1,5,,,,,,,,4,3,4,2,3,3,3,9
116400601,132,13201,162,1,1,1,1,1,1,2,2,2,,3,1,1,1,3,2,6,3
116400701,132,13201,196,0,1,5,,,,,,,,2,1,1,2,3,1,5,3
116410201,21,2101,160,0,1,5,,,,,,,,2,1,2,1,2,1,2,3
116410301,21,2101,86,1,1,2,1,2,2,2,2,2,,1,2,2,1,1,3,3,3
116410501,21,2101,95,0,2,2,1,2,2,2,2,2,,1,1,2,1,2,1,4,1
116410601,21,2101,118,0,1,5,,,,,,,,1,1,2,1,3,1,5,1
116410801,21,2101,96,0,1,5,,,,,,,,2,1,2,1,2,1,4,2
116440101,161,16101,49,1,1,5,,,,,,,,2,1,2,1,3,1,-88,1
116440201,161,16101,35,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
116440301,161,16101,46,0,1,5,,,,,,,,3,1,1,1,3,1,3,1
116440501,161,16101,38,0,1,2,1,2,2,2,2,2,,2,1,2,1,3,1,6,1
116440601,161,16101,44,0,1,2,1,2,2,1,2,2,,3,1,2,1,3,1,3,1
116440701,161,16101,35,,-88,4,1,2,2,2,2,-99,,2,1,2,1,3,1,4,1
116530201,51,5109,120,0,2,5,,,,,,,,1,1,1,1,1,1,5,1
116530301,51,5109,101,0,2,5,,,,,,,,1,1,2,1,3,1,4,2
116530401,51,5109,127,0,2,2,1,2,2,2,2,2,,1,1,2,1,2,2,6,1
116530601,51,5109,143,1,1,4,1,2,2,2,2,2,,3,3,1,2,3,2,6,1
116530801,51,5109,108,0,1,5,,,,,,,,3,1,1,1,3,1,5,2
116550101,31,3101,22,0,1,5,,,,,,,,2,1,2,1,3,1,2,1
116550301,31,3101,30,0,1,5,,,,,,,,2,1,2,1,4,1,2,2
116550401,31,3101,41,0,1,2,1,2,1,1,1,1,,2,1,2,1,4,2,3,2
116550501,31,3101,30,1,1,5,,,,,,,,2,1,2,2,4,2,2,2
116550601,31,3101,25,0,1,5,,,,,,,,2,1,2,1,4,1,2,1
116550701,31,3101,23,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
116550702,31,3101,45,0,1,5,,,,,,,,2,1,2,1,3,1,3,3
116550801,31,3101,31,0,1,5,,,,,,,,2,2,2,1,4,3,1,2
116550901,31,3101,26,0,1,5,,,,,,,,2,1,2,2,4,1,2,2
116551001,31,3101,16,0,1,5,,,,,,,,2,1,2,2,4,3,2,1
116551201,31,3101,29,0,1,5,,,,,,,,2,3,2,1,4,3,2,3
116560101,74,7401,70,0,1,2,1,2,1,1,1,2,,2,1,2,1,3,1,2,1
116560201,74,7401,85,1,1,2,1,2,1,2,2,1,,2,3,2,3,3,2,2,1
116560401,74,7401,80,1,1,2,1,1,1,1,1,2,,2,1,2,1,3,3,2,1
116560501,74,7401,89,0,1,5,,,,,,,,3,2,2,1,3,2,4,1
116560601,74,7401,76,0,3,5,,,,,,,,1,2,2,2,3,2,2,1
116560701,74,7401,58,1,4,5,,,,,,,,2,2,5,2,3,2,4,2
116560702,74,7401,95,1,1,2,1,2,1,2,1,2,,2,2,5,2,3,2,4,2
116560703,74,7401,83,0,1,1,1,2,2,2,1,1,,2,2,5,2,3,2,4,2
116560704,74,7401,118,0,1,5,,,,,,,,2,2,5,2,3,2,4,2
116560705,74,7401,79,0,1,5,,,,,,,,2,2,5,2,3,2,4,2
116560801,74,7401,75,0,1,5,,,,,,,,3,2,2,1,3,1,2,1
116580101,58,5804,81,0,1,5,,,,,,,,2,1,2,1,4,3,3,1
116580201,58,5804,137,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
116580301,58,5804,70,0,1,2,1,2,2,2,2,2,,2,1,1,1,3,1,4,1
116580401,58,5804,78,0,1,2,1,2,2,2,2,2,,2,1,1,1,3,2,4,3
116580501,58,5804,88,0,1,2,1,2,2,2,2,2,,2,1,2,1,4,2,2,1
116580601,58,5804,60,0,1,5,,,,,,,,2,2,2,1,4,2,3,1
116580701,58,5804,64,0,1,5,,,,,,,,2,3,2,2,4,3,3,3
116580801,58,5804,64,0,1,5,,,,,,,,2,1,2,2,4,2,3,2
116600101,51,5105,40,0,1,5,,,,,,,,3,2,1,2,3,2,2,9
116600201,51,5105,51,,1,2,1,1,2,2,2,-88,,3,2,2,1,3,1,3,1
116600401,51,5105,85,1,1,5,,,,,,,,3,1,2,1,1,2,4,3
116600801,51,5105,47,0,1,5,,,,,,,,2,2,2,1,3,2,3,1
116610101,41,4102,69,0,1,5,,,,,,,,2,2,2,1,4,1,3,2
116610201,41,4102,73,0,1,5,,,,,,,,2,1,2,1,4,1,3,1
116610301,41,4102,83,0,1,5,,,,,,,,2,1,2,2,4,1,5,2
116610401,41,4102,112,1,1,5,,,,,,,,2,3,2,1,4,2,5,1
116610501,41,4102,91,0,1,5,,,,,,,,2,1,2,2,4,2,5,1
116610601,41,4102,134,0,1,5,,,,,,,,2,2,2,2,4,2,3,2
116610701,41,4102,116,1,1,5,,,,,,,,2,1,5,1,3,1,3,2
116610801,41,4102,100,0,1,5,,,,,,,,2,1,2,1,3,1,3,2
116620201,91,9101,67,0,1,5,,,,,,,,2,1,2,1,3,1,5,1
116620301,91,9101,59,0,1,2,1,2,2,2,2,2,,2,2,2,1,3,1,5,3
116620401,91,9101,41,0,1,5,,,,,,,,3,1,2,2,3,1,3,2
116620501,91,9101,52,1,1,2,1,2,2,2,2,2,,4,3,1,3,3,3,4,9
116620601,91,9101,54,0,1,5,,,,,,,,1,1,2,1,3,1,4,1
116620801,91,9101,46,0,1,5,,,,,,,,2,2,1,2,3,2,4,2
116640201,161,16102,66,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
116640301,161,16102,104,0,1,5,,,,,,,,3,1,2,1,3,1,3,3
116640501,161,16102,108,0,1,5,,,,,,,,3,1,2,1,3,1,-88,1
116640601,161,16102,60,0,3,2,1,2,2,1,1,2,,2,1,2,1,3,1,-88,1
116640701,161,16102,57,0,1,1,1,2,2,2,2,2,,2,1,1,1,3,1,6,1
116640801,161,16102,84,0,1,5,,,,,,,,2,1,2,1,3,1,5,1
116680101,51,5109,57,0,1,5,,,,,,,,2,2,2,2,4,2,2,2
116680201,51,5109,68,,1,5,,,,,,,,3,2,2,2,3,2,2,9
116680301,51,5109,80,0,1,5,,,,,,,,3,2,2,2,3,2,3,3
116680401,51,5109,71,0,1,5,,,,,,,,3,2,2,2,3,2,1,2
116680501,51,5109,73,1,1,5,,,,,,,,3,2,2,2,3,2,2,9
116680601,51,5109,76,0,1,5,,,,,,,,3,2,2,2,3,2,2,1
116720201,51,5109,58,1,1,2,1,2,2,2,2,2,,1,3,2,1,2,1,3,1
116720401,51,5109,87,0,1,5,,,,,,,,1,1,2,1,2,1,2,2
116720501,51,5109,86,0,1,5,,,,,,,,2,1,1,1,2,1,3,2
116720601,51,5109,71,0,1,5,,,,,,,,1,2,1,2,2,2,3,2
116720701,51,5109,103,0,1,5,,,,,,,,1,1,1,1,2,1,3,2
116730201,41,4101,115,0,2,5,,,,,,,,2,1,2,1,1,1,5,1
116730401,41,4101,120,0,2,5,,,,,,,,2,1,2,1,1,1,5,2
116730501,41,4101,90,0,1,2,1,2,2,2,2,2,,2,1,1,1,1,1,5,3
116730801,41,4101,246,0,1,5,,,,,,,,2,1,2,1,1,1,5,2
116740101,43,4301,103,0,1,5,,,,,,,,2,1,2,1,4,1,4,2
116740501,43,4301,105,0,1,1,1,2,2,2,2,2,,2,1,2,1,4,2,3,1
116740801,43,4301,79,1,1,5,,,,,,,,2,1,2,1,4,2,3,1
116750101,161,16106,57,1,1,2,1,2,1,1,2,2,,3,2,2,2,3,1,2,1
116750201,161,16106,39,0,1,5,,,,,,,,3,1,1,1,3,1,1,1
116750401,161,16106,64,0,1,5,,,,,,,,3,2,2,2,3,1,4,9
116750501,161,16106,45,0,1,5,,,,,,,,3,1,1,1,3,1,2,1
116750601,161,16106,49,0,1,3,2,,,,,,,3,1,2,1,3,1,1,1
116750701,161,16106,38,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
116750801,161,16106,73,0,1,5,,,,,,,,3,1,2,1,3,1,3,2
116760201,136,13605,297,0,1,2,2,,,,,,,2,1,2,2,3,1,2,1
116760301,136,13605,187,0,1,2,1,2,1,2,2,2,,2,1,2,2,2,1,1,2
116760401,136,13605,254,0,1,5,,,,,,,,1,1,2,1,2,1,2,2
116770301,71,7101,94,0,1,5,,,,,,,,1,1,1,1,3,1,2,2
116770501,71,7101,102,0,1,5,,,,,,,,2,1,1,3,3,1,3,3
116770701,71,7101,94,0,1,5,,,,,,,,1,1,1,1,1,1,4,3
116900101,131,13127,135,0,1,2,1,2,2,2,2,2,,2,3,2,2,3,3,6,1
116900201,131,13127,139,0,1,5,,,,,,,,3,3,1,3,3,2,6,1
116900301,131,13127,123,1,1,5,,,,,,,,3,2,1,2,3,2,2,3
116900401,131,13127,145,0,1,5,,,,,,,,2,2,1,2,3,1,6,1
116900501,131,13127,137,0,1,5,,,,,,,,2,1,2,1,3,1,6,1
116910101,151,15101,31,0,1,5,,,,,,,,1,1,2,1,2,1,5,1
116910201,151,15101,24,0,1,5,,,,,,,,1,1,2,1,2,1,3,2
116910301,151,15101,37,0,1,5,,,,,,,,1,1,2,1,2,1,5,2
116910401,151,15101,34,1,1,5,,,,,,,,1,1,2,1,2,1,4,2
116910501,151,15101,30,0,1,5,,,,,,,,1,1,2,1,2,1,3,2
116910601,151,15101,37,0,1,5,,,,,,,,2,1,2,1,2,1,3,2
116910701,151,15101,42,0,1,5,,,,,,,,1,1,1,1,2,1,3,1
116910901,151,15101,44,0,1,5,,,,,,,,1,1,2,1,2,1,5,2
116911001,151,15101,43,0,1,5,,,,,,,,1,1,2,1,2,1,4,2
116911201,151,15101,42,0,1,5,,,,,,,,1,2,2,2,2,1,3,2
117020101,161,16101,92,0,1,5,,,,,,,,2,3,1,2,4,3,4,3
117020301,161,16101,110,1,1,5,,,,,,,,2,2,2,1,3,2,4,1
117020401,161,16101,112,0,1,2,1,2,1,2,2,2,,3,1,2,1,3,1,4,1
117020601,161,16101,96,0,1,5,,,,,,,,3,1,2,1,3,1,5,1
117020701,161,16101,141,0,1,2,1,2,2,2,2,2,,3,2,2,1,3,1,3,2
117020801,161,16101,146,0,1,2,1,2,2,2,2,2,,3,1,2,1,3,1,4,1
117020901,161,16101,208,0,1,1,1,2,2,2,2,2,,3,2,5,2,3,2,3,1
117021001,161,16101,86,0,1,2,1,1,1,1,2,2,,3,2,2,1,3,1,4,9
117030101,21,2101,108,1,4,5,,,,,,,,3,2,1,2,3,2,2,10
117030201,21,2101,101,0,1,5,,,,,,,,3,1,1,1,3,1,3,10
117030501,21,2101,92,0,1,5,,,,,,,,2,1,2,1,3,1,4,2
117030801,21,2101,65,0,1,5,,,,,,,,2,2,1,2,3,2,4,1
117050201,71,7101,71,0,1,2,1,2,2,2,1,2,,2,1,2,1,3,1,3,1
117050301,71,7101,73,0,1,2,1,2,2,2,2,2,,2,1,2,1,3,1,4,1
117050401,71,7101,86,0,1,5,,,,,,,,2,1,2,1,4,1,4,1
117050801,71,7101,66,0,1,2,1,2,2,2,2,2,,2,1,2,1,3,1,4,1
117070301,131,13121,249,1,1,2,1,2,2,1,2,2,,2,3,4,2,3,2,4,3
117070401,131,13121,217,0,3,5,,,,,,,,2,2,2,2,3,2,5,1
117070501,131,13121,260,0,3,5,,,,,,,,2,1,1,2,3,1,5,1
117070601,131,13121,298,0,1,2,1,2,1,2,1,2,,2,1,1,1,3,2,3,3
117070701,131,13121,538,1,1,5,,,,,,,,2,1,1,3,3,2,3,2
117080101,41,4102,77,0,1,2,1,2,1,1,2,2,,2,1,1,1,4,2,4,3
117080201,41,4102,129,0,1,2,1,2,2,2,2,2,,2,1,2,1,4,1,4,3
117080401,41,4102,67,0,1,2,1,2,2,2,2,2,,2,1,1,1,4,1,4,9
117080501,41,4102,122,0,1,5,,,,,,,,2,1,2,1,4,2,4,1
117080601,41,4102,97,0,1,5,,,,,,,,2,1,2,1,4,1,4,2
117080701,41,4102,74,0,1,5,,,,,,,,2,1,1,1,4,1,4,1
117080801,41,4102,84,0,4,5,,,,,,,,2,1,1,1,4,1,4,1
117100101,103,10301,56,0,1,2,1,1,1,2,2,2,,3,1,2,1,3,1,4,9
117100201,103,10301,90,0,1,2,1,1,1,1,1,1,,3,1,1,1,3,1,3,1
117100301,103,10301,64,1,1,5,,,,,,,,3,1,1,1,3,2,2,2
117100401,103,10301,104,0,1,2,1,1,2,2,2,2,,2,2,1,2,3,3,4,3
117100501,103,10301,98,0,1,2,1,2,2,1,2,2,,3,2,1,2,3,3,1,9
117100601,103,10301,85,,1,5,,,,,,,,3,2,1,2,3,2,2,1
117130101,131,13101,385,0,1,5,,,,,,,,1,1,2,1,2,1,2,2
117130201,131,13101,262,0,2,5,,,,,,,,2,1,2,1,2,1,3,2
117130401,131,13101,253,0,1,2,2,,,,,,,1,1,2,1,2,1,2,2
117130801,131,13101,306,0,2,5,,,,,,,,1,1,2,1,2,1,3,2
117150101,131,13125,146,0,1,5,,,,,,,,1,1,1,1,1,1,3,1
117150201,131,13125,221,0,2,5,,,,,,,,1,1,2,1,1,1,5,1
117150401,131,13125,260,0,1,5,,,,,,,,2,1,2,1,1,1,3,3
117150601,131,13125,215,1,1,5,,,,,,,,2,1,1,1,3,1,3,2
117150801,131,13125,274,0,1,5,,,,,,,,2,1,1,2,1,1,3,1
117160101,58,5801,79,0,1,2,1,2,2,2,2,2,,2,2,2,2,3,1,3,1
117160201,58,5801,107,0,1,5,,,,,,,,5,1,2,1,3,1,1,1
117160301,58,5801,86,0,1,2,1,2,2,2,2,2,,3,3,1,3,3,3,1,3
117160501,58,5801,146,0,1,3,1,2,2,2,2,2,,3,2,2,2,3,2,3,1
117160601,58,5801,98,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
117160701,58,5801,85,0,1,5,,,,,,,,3,1,2,1,3,1,2,2
117160801,58,5801,80,0,1,5,,,,,,,,3,2,4,2,3,2,3,1
117170101,51,5109,55,0,1,5,,,,,,,,2,2,2,2,3,2,2,3
117170201,51,5109,75,0,1,5,,,,,,,,3,2,2,2,3,2,2,1
117170301,51,5109,79,0,2,5,,,,,,,,3,1,2,2,3,1,2,1
117170401,51,5109,83,0,1,5,,,,,,,,2,2,2,2,3,2,2,1
117170601,51,5109,108,0,1,5,,,,,,,,2,2,2,2,3,2,2,2
117170701,51,5109,149,0,1,5,,,,,,,,1,2,2,2,1,2,2,1
117170801,51,5109,111,0,2,5,,,,,,,,1,2,2,2,4,2,2,1
117210201,57,5701,129,0,1,2,1,2,2,1,2,2,,2,1,2,1,3,2,4,1
117210501,57,5701,103,0,1,5,,,,,,,,1,1,2,1,3,1,3,1
117210601,57,5701,90,0,1,5,,,,,,,,2,2,1,2,4,3,3,1
117210701,57,5701,207,0,1,5,,,,,,,,1,2,1,1,4,3,3,3
117210801,57,5701,95,1,1,2,1,2,2,2,2,2,,1,1,1,1,3,1,3,1
117240101,82,8205,62,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
117240201,82,8205,55,0,1,5,,,,,,,,3,2,1,2,3,2,4,1
117240501,82,8205,52,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
117240601,82,8205,84,0,1,2,1,2,2,2,2,2,,1,1,2,2,3,2,3,1
117240801,82,8205,50,0,1,5,,,,,,,,3,1,1,1,3,1,5,1
117280101,151,15101,23,0,1,2,1,2,1,1,2,2,,2,1,2,2,2,1,2,9
117280301,151,15101,26,0,1,5,,,,,,,,2,1,2,3,1,2,5,9
117280501,151,15101,21,0,1,5,,,,,,,,2,1,2,1,3,2,4,1
117280601,151,15101,57,0,1,5,,,,,,,,3,1,1,1,4,1,4,2
117281001,151,15101,18,0,1,2,1,2,2,2,2,2,,2,1,2,1,2,1,5,1
117281101,151,15101,45,0,2,5,,,,,,,,2,1,2,1,4,1,5,2
117281102,151,15101,16,0,1,5,,,,,,,,2,1,2,1,4,1,5,2
117380101,82,8205,64,0,1,5,,,,,,,,3,3,1,3,3,2,3,1
117380301,82,8205,62,0,1,5,,,,,,,,3,2,2,2,3,1,4,1
117380401,82,8205,129,0,2,5,,,,,,,,1,1,1,1,3,1,5,1
117380601,82,8205,76,0,1,5,,,,,,,,3,2,1,2,3,2,4,1
117380701,82,8205,61,0,1,5,,,,,,,,1,1,2,1,3,1,4,1
117410501,41,4101,113,0,1,5,,,,,,,,1,1,2,1,3,1,4,1
117410601,41,4101,173,0,2,5,,,,,,,,1,1,2,1,1,1,4,1
117520101,22,2201,72,0,1,5,,,,,,,,2,2,2,2,3,1,2,2
117520201,22,2201,66,0,1,1,1,2,1,1,1,1,,2,1,2,1,3,2,4,2
117520301,22,2201,75,1,5,5,,,,,,,,2,3,2,3,4,3,2,1
117520401,22,2201,49,1,1,5,,,,,,,,2,2,2,2,3,2,1,2
117520501,22,2201,66,0,1,5,,,,,,,,3,1,1,1,3,1,1,2
117520601,22,2201,60,0,1,4,1,2,2,2,2,2,,2,1,2,1,3,1,1,1
117520801,22,2201,36,0,1,5,,,,,,,,2,2,2,3,3,3,1,1
117530101,74,7406,68,0,1,5,,,,,,,,2,1,2,1,1,1,5,1
117530201,74,7406,102,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
117530301,74,7406,69,0,1,5,,,,,,,,2,1,5,2,3,2,1,1
117530401,74,7406,73,0,1,4,1,2,2,2,2,2,,2,1,2,1,3,1,1,1
117530501,74,7406,65,0,1,-88,,,,,,,,2,1,2,1,3,1,4,1
117530601,74,7406,85,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
117530701,74,7406,71,0,1,5,,,,,,,,2,1,2,1,3,1,2,1
117550101,161,16101,36,,1,5,,,,,,,,1,1,2,1,3,1,4,1
117550201,161,16101,42,0,1,2,1,1,2,2,2,2,,2,1,2,1,3,1,3,1
117550301,161,16101,27,0,1,5,,,,,,,,1,1,2,1,3,1,3,1
117550501,161,16101,42,,1,5,,,,,,,,2,1,2,1,3,1,4,1
117550601,161,16101,39,0,1,5,,,,,,,,3,1,2,3,3,2,5,1
117550701,161,16101,49,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
117550801,161,16101,44,0,1,2,1,1,1,1,2,2,,1,1,2,1,3,1,4,2
117590101,161,16104,44,0,1,5,,,,,,,,3,2,1,2,3,2,3,1
117590102,161,16104,75,0,1,2,1,2,2,2,2,2,,3,2,1,2,3,2,3,1
117590201,161,16104,62,0,1,2,1,2,2,2,2,2,,3,1,1,1,3,1,3,1
117590301,161,16104,62,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
117590601,161,16104,52,0,1,5,,,,,,,,4,3,2,1,1,3,2,1
117590801,161,16104,70,0,1,5,,,,,,,,2,2,2,2,3,2,3,1
117630101,55,5502,85,0,1,5,,,,,,,,2,2,2,2,3,2,2,1
117630401,55,5502,103,0,1,5,,,,,,,,2,2,2,1,4,2,3,9
117630501,55,5502,67,0,1,5,,,,,,,,2,1,2,2,3,2,2,1
117630601,55,5502,102,0,1,5,,,,,,,,2,2,2,2,3,2,2,2
117630801,55,5502,86,1,1,5,,,,,,,,2,2,2,1,3,1,2,1
117640301,22,2201,46,0,1,2,1,2,2,2,2,2,,2,2,2,1,3,2,1,1
117640401,22,2201,44,1,1,5,,,,,,,,2,2,2,2,4,1,1,2
117640501,22,2201,58,0,3,5,,,,,,,,2,1,2,1,3,1,5,1
117640601,22,2201,61,0,1,2,1,2,2,2,2,2,,2,2,2,2,3,2,1,2
117640701,22,2201,52,0,1,5,,,,,,,,3,2,2,3,3,2,2,2
117640801,22,2201,44,0,1,2,1,2,2,2,2,2,,2,1,2,1,3,1,4,1
117680101,74,7406,75,1,1,5,,,,,,,,2,1,2,1,3,1,5,11
117680201,74,7406,68,0,1,5,,,,,,,,3,3,2,2,3,2,3,3
117680401,74,7406,68,0,1,2,1,2,2,2,2,2,,2,1,2,1,3,1,4,1
117680501,74,7406,65,0,1,5,,,,,,,,2,1,1,1,4,2,5,1
117680601,74,7406,59,0,1,4,1,2,2,2,2,2,,2,2,2,2,3,1,2,1
117680701,74,7406,76,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
117680801,74,7406,50,0,1,5,,,,,,,,2,1,2,1,3,1,2,1
117710101,163,16302,68,0,1,5,,,,,,,,3,1,2,1,3,1,3,2
117710201,163,16302,43,0,1,5,,,,,,,,3,2,2,1,4,2,4,1
117710301,163,16302,51,0,1,5,,,,,,,,3,2,2,2,3,2,1,1
117710501,163,16302,61,1,1,2,1,2,2,2,2,2,,3,2,2,2,3,3,4,3
117710601,163,16302,48,1,1,5,,,,,,,,3,1,2,1,3,1,3,3
117710701,163,16302,49,0,1,5,,,,,,,,3,2,2,1,3,2,3,3
117710801,163,16302,90,0,1,3,1,2,2,2,2,2,,3,2,2,1,3,1,2,3
117720101,56,5601,97,0,1,5,,,,,,,,2,1,2,1,1,2,4,1
117720201,56,5601,96,1,1,5,,,,,,,,2,3,2,3,4,3,3,1
117720301,56,5601,74,1,1,5,,,,,,,,2,1,2,1,3,1,5,2
117720401,56,5601,115,0,1,1,1,2,2,2,1,1,,1,2,2,2,1,2,3,2
117720601,56,5601,72,1,1,2,1,2,2,2,2,2,,2,2,2,3,4,3,4,2
117720801,56,5601,89,0,1,5,,,,,,,,3,1,1,1,3,1,5,1
117790601,41,4101,385,0,4,5,,,,,,,,1,1,1,1,2,1,2,2
117790801,41,4101,266,0,1,5,,,,,,,,1,1,2,1,1,1,6,1
117800201,141,14101,87,0,4,5,,,,,,,,3,1,1,1,3,1,3,3
117800401,141,14101,43,0,3,5,,,,,,,,4,1,1,1,3,1,3,2
117800501,141,14101,40,0,1,2,1,2,2,2,2,2,,4,1,2,2,3,2,3,1
117800601,141,14101,39,0,1,5,,,,,,,,4,1,2,1,3,1,2,2
117850201,43,4301,99,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
117850301,43,4301,83,0,1,5,,,,,,,,2,1,2,1,4,1,4,2
117850401,43,4301,105,0,1,2,1,2,2,2,2,2,,2,1,2,2,4,2,1,2
117850601,43,4301,77,0,1,5,,,,,,,,2,1,2,1,4,1,3,1
117850701,43,4301,68,0,1,2,1,2,2,2,2,2,,2,1,2,1,3,1,3,1
117930301,161,16101,39,0,1,5,,,,,,,,2,1,2,1,3,2,5,3
117930401,161,16101,43,0,1,1,1,2,2,2,2,2,,3,1,1,2,3,2,-88,2
117930501,161,16101,47,0,1,2,1,2,2,2,2,2,,3,1,2,2,3,1,4,1
117930701,161,16101,51,0,1,5,,,,,,,,3,3,1,3,3,1,2,3
117940101,91,9119,94,0,1,5,,,,,,,,3,1,1,1,3,1,4,1
117940201,91,9119,74,0,5,5,,,,,,,,3,2,1,1,3,1,3,3
117940401,91,9119,69,0,1,5,,,,,,,,4,3,5,3,3,3,4,2
117940501,91,9119,57,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
117940601,91,9119,59,0,1,5,,,,,,,,3,1,2,1,3,1,5,1
117960101,151,15101,21,0,1,2,1,2,2,2,2,2,,2,2,4,2,4,1,4,2
117960201,151,15101,17,0,1,2,2,,,,,,,2,2,4,2,4,1,5,3
117960301,151,15101,30,1,1,5,,,,,,,,1,2,4,2,4,2,4,1
117960401,151,15101,28,0,1,5,,,,,,,,2,1,2,1,2,1,4,1
117960501,151,15101,35,0,1,5,,,,,,,,2,1,2,1,4,1,4,1
117960601,151,15101,19,0,1,5,,,,,,,,2,1,2,1,4,1,4,1
117960701,151,15101,19,0,1,5,,,,,,,,2,1,2,1,4,1,4,2
117960801,151,15101,37,1,1,5,,,,,,,,2,1,2,1,1,1,4,9
117960901,151,15101,22,0,1,2,1,2,2,2,2,2,,2,1,2,1,2,1,4,1
117961101,151,15101,23,0,1,5,,,,,,,,2,2,4,2,4,3,3,1
117961201,151,15101,33,1,1,5,,,,,,,,2,2,4,3,3,3,4,1
117980101,131,13119,174,0,2,2,1,2,2,2,2,2,,2,1,4,1,1,1,4,1
